timestamp,attempt_number,username,password,status,latency_ms,notes
2025-12-11T17:07:35.807198,1,user11,z8KW4p7l,fail,232.26,
2025-12-11T17:07:36.028923,2,user11,H7uA5dyp3,fail,221.14,
2025-12-11T17:07:36.254285,3,user11,BvdevEEm,fail,225.36,
2025-12-11T17:07:36.477821,4,user11,tvSNNcE,fail,223.54,
2025-12-11T17:07:36.703740,5,user11,AmFj7VJ,fail,225.92,
2025-12-11T17:07:36.927054,6,user11,woZOTGkec,fail,223.31,
2025-12-11T17:07:37.149021,7,user11,LgIrNlIQP1,fail,221.97,
2025-12-11T17:07:37.372339,8,user11,8Tw7eSqUdo,fail,223.32,
2025-12-11T17:07:37.610132,9,user11,dydlL8r0vl,fail,237.79,
2025-12-11T17:07:37.848899,10,user11,40IoxySOo,fail,238.77,
2025-12-11T17:07:38.081436,11,user11,5pFa9NYUB,fail,232.54,
2025-12-11T17:07:38.314971,12,user11,8J1Mjwg,fail,233.54,
2025-12-11T17:07:38.551032,13,user11,aEUWFgXdY,fail,236.06,
2025-12-11T17:07:38.785273,14,user11,IJkI85r2Q,fail,234.24,
2025-12-11T17:07:39.010095,15,user11,wzKxTvn9HQ,fail,224.82,
2025-12-11T17:07:39.232266,16,user11,YxK2akO,fail,222.17,
2025-12-11T17:07:39.456219,17,user11,OYKgB7bPy,fail,223.0,
2025-12-11T17:07:39.680897,18,user11,vfnHlgpnZt,fail,224.68,
2025-12-11T17:07:39.914987,19,user11,zvUqM0REVU,fail,234.09,
2025-12-11T17:07:40.150278,20,user11,mJyBBKKF,fail,235.29,
2025-12-11T17:07:40.375853,21,user11,v4maAE3N,fail,225.57,
2025-12-11T17:07:40.602379,22,user11,1n3caNkvOw,fail,226.53,
2025-12-11T17:07:40.825147,23,user11,tFcc28n,fail,222.77,
2025-12-11T17:07:41.048879,24,user11,gifLKrDG,fail,223.73,
2025-12-11T17:07:41.273099,25,user11,5HorsPnWEx,fail,224.22,
2025-12-11T17:07:41.496110,26,user11,sAgv0UUqk,fail,223.01,
2025-12-11T17:07:41.719919,27,user11,5kU1Eafo,fail,223.81,
2025-12-11T17:07:41.947017,28,user11,bumvain,fail,227.1,
2025-12-11T17:07:42.168801,29,user11,pCCocTE,fail,221.78,
2025-12-11T17:07:42.392187,30,user11,OXvK1DeY,fail,223.39,
2025-12-11T17:07:42.617460,31,user11,WTdKEioKAx,fail,225.27,
2025-12-11T17:07:42.843063,32,user11,vgkfdYn,fail,225.6,
2025-12-11T17:07:43.066895,33,user11,ag3YwPY,fail,223.83,
2025-12-11T17:07:43.288739,34,user11,vwh4hjgV,fail,220.8,
2025-12-11T17:07:43.511548,35,user11,LmV1bGU57,fail,222.81,
2025-12-11T17:07:43.737441,36,user11,IPMcgboH,fail,225.89,
2025-12-11T17:07:43.961002,37,user11,cyM3iB4Grf,fail,223.56,
2025-12-11T17:07:44.184073,38,user11,PN9ADYOLiT,fail,223.07,
2025-12-11T17:07:44.406906,39,user11,EkaytXpR,fail,222.83,
2025-12-11T17:07:44.631385,40,user11,aULJWyME6X,fail,224.48,
2025-12-11T17:07:44.852902,41,user11,1wT8JOvGb,fail,221.52,
2025-12-11T17:07:45.075182,42,user11,bruHI8Br9,fail,222.28,
2025-12-11T17:07:45.297058,43,user11,xxlm0ZnP0,fail,220.77,
2025-12-11T17:07:45.520203,44,user11,rvoEMqp8,fail,223.14,
2025-12-11T17:07:45.748605,45,user11,0g6k95Z,fail,228.4,
2025-12-11T17:07:45.971437,46,user11,j2pklks9,fail,222.83,
2025-12-11T17:07:46.194260,47,user11,MuQLLqW5r,fail,222.82,
2025-12-11T17:07:46.421286,48,user11,1JRZdahw6,fail,227.03,
2025-12-11T17:07:46.651383,49,user11,KElTH2A,fail,230.1,
2025-12-11T17:07:46.875870,50,user11,BIVsiO1YIY,fail,222.92,
2025-12-11T17:07:47.097901,51,user11,UPmQUUXtm9,fail,222.03,
2025-12-11T17:07:47.321426,52,user11,r9GvX26n,fail,223.53,
2025-12-11T17:07:47.544998,53,user11,XBu4FbNWR4,fail,223.57,
2025-12-11T17:07:47.771433,54,user11,n3oonTAwC,fail,226.43,
2025-12-11T17:07:47.995066,55,user11,Cgry1Ux2,fail,223.63,
2025-12-11T17:07:48.215863,56,user11,xyPVxXuTa,fail,220.8,
2025-12-11T17:07:48.437460,57,user11,yjVBtbeA,fail,221.6,
2025-12-11T17:07:48.661348,58,user11,d82bmwf,fail,222.82,
2025-12-11T17:07:48.885156,59,user11,mOb8psit,fail,223.81,
2025-12-11T17:07:49.107984,60,user11,7fsohdjMG,fail,222.83,
2025-12-11T17:07:49.330276,61,user11,X7FRlVIq3,fail,222.29,
2025-12-11T17:07:49.553258,62,user11,xqXLVT0,fail,222.98,
2025-12-11T17:07:49.780233,63,user11,jsvpfVab,fail,226.97,
2025-12-11T17:07:50.003069,64,user11,axeay32,fail,222.84,
2025-12-11T17:07:50.227082,65,user11,x160rTH,fail,224.01,
2025-12-11T17:07:50.448801,66,user11,jXnZDPm,fail,221.72,
2025-12-11T17:07:50.673949,67,user11,IyDgGApQ,fail,225.15,
2025-12-11T17:07:50.895298,68,user11,IpPm7Nl,fail,221.35,
2025-12-11T17:07:51.117389,69,user11,kYrxfTI,fail,222.09,
2025-12-11T17:07:51.340064,70,user11,O1cgOHqH,fail,222.68,
2025-12-11T17:07:51.562902,71,user11,a7xJlcV,fail,222.84,
2025-12-11T17:07:51.789942,72,user11,WMEGIUw4Q,fail,227.04,
2025-12-11T17:07:52.011220,73,user11,HW6osXoOYc,fail,221.28,
2025-12-11T17:07:52.233103,74,user11,p9Db27KI,fail,221.88,
2025-12-11T17:07:52.454103,75,user11,CZwY5MiBdQ,fail,221.0,
2025-12-11T17:07:52.677846,76,user11,cqW5LRz,fail,223.74,
2025-12-11T17:07:52.902100,77,user11,eU7p7B7ga,fail,224.25,
2025-12-11T17:07:53.131522,78,user11,3f1TN9z,fail,229.42,
2025-12-11T17:07:53.354913,79,user11,0y40S8uC,fail,223.39,
2025-12-11T17:07:53.576886,80,user11,8qDUF6K,fail,221.97,
2025-12-11T17:07:53.803840,81,user11,rhx1xNsoJj,fail,226.95,
2025-12-11T17:07:54.027190,82,user11,EdxxEMt,fail,223.35,
2025-12-11T17:07:54.247972,83,user11,Ot1nyc3,fail,220.78,
2025-12-11T17:07:54.469909,84,user11,4VCAgmNVC4,fail,220.93,
2025-12-11T17:07:54.695942,85,user11,WWkPHa9,fail,226.03,
2025-12-11T17:07:54.918737,86,user11,OLTeGaTro5,fail,222.79,
2025-12-11T17:07:55.141367,87,user11,cKV1nlgqZ,fail,222.63,
2025-12-11T17:07:55.364131,88,user11,h51LibmZe,fail,222.76,
2025-12-11T17:07:55.591000,89,user11,xHSVaFrUGN,fail,226.87,
2025-12-11T17:07:55.819120,90,user11,8bo7nx1nr,fail,228.12,
2025-12-11T17:07:56.042111,91,user11,QLtg1GG,fail,222.99,
2025-12-11T17:07:56.265137,92,user11,W9Hw758ehE,fail,223.03,
2025-12-11T17:07:56.486787,93,user11,PsbNRD0PnY,fail,221.65,
2025-12-11T17:07:56.710192,94,user11,XNodGsS,fail,223.41,
2025-12-11T17:07:56.932958,95,user11,2aXst0H7ZX,fail,222.77,
2025-12-11T17:07:57.155163,96,user11,9WN5PAkAv,fail,222.2,
2025-12-11T17:07:57.376884,97,user11,VCrEzOz,fail,221.72,
2025-12-11T17:07:57.598351,98,user11,tWpkMiFx,fail,221.47,
2025-12-11T17:07:57.825996,99,user11,jTrbUqy,fail,227.64,
2025-12-11T17:07:58.048387,100,user11,cKyaRJA,fail,222.39,
2025-12-11T17:07:58.270229,101,user11,KkCHpaC,fail,221.84,
2025-12-11T17:07:58.494331,102,user11,bqlfHH0Bm3,fail,224.1,
2025-12-11T17:07:58.719857,103,user11,kRRJdeHq,fail,225.53,
2025-12-11T17:07:58.942036,104,user11,a93EHWj,fail,222.18,
2025-12-11T17:07:59.166060,105,user11,lPYTBU0zl,fail,224.02,
2025-12-11T17:07:59.386808,106,user11,wYzV1FSX,fail,220.75,
2025-12-11T17:07:59.608569,107,user11,asoLMuPh,fail,221.76,
2025-12-11T17:07:59.834910,108,user11,UBqZ5q3U4Q,fail,226.34,
2025-12-11T17:08:00.057881,109,user11,6R2SRwRdUy,fail,222.97,
2025-12-11T17:08:00.281367,110,user11,S3hXZrZEt9,fail,223.49,
2025-12-11T17:08:00.505302,111,user11,N2bTII3Sh3,fail,223.94,
2025-12-11T17:08:00.729112,112,user11,sF8XGjJt,fail,223.81,
2025-12-11T17:08:00.953874,113,user11,EfGUyrrOok,fail,224.76,
2025-12-11T17:08:01.180330,114,user11,0LFFL3nyH2,fail,226.46,
2025-12-11T17:08:01.405160,115,user11,sj1xdRh,fail,224.83,
2025-12-11T17:08:01.628406,116,user11,PjTdP0Yaa,fail,223.25,
2025-12-11T17:08:01.853852,117,user11,PUmVbl8LD,fail,225.45,
2025-12-11T17:08:02.077877,118,user11,k2VwUev,fail,224.02,
2025-12-11T17:08:02.300290,119,user11,K4A8cUWVM,fail,222.41,
2025-12-11T17:08:02.522930,120,user11,lQnQZrBgB,fail,222.64,
2025-12-11T17:08:02.745873,121,user11,6uZraikgg,fail,222.94,
2025-12-11T17:08:02.969921,122,user11,lPUSvCdq,fail,224.05,
2025-12-11T17:08:03.191872,123,user11,3CwJJTrN,fail,221.95,
2025-12-11T17:08:03.414965,124,user11,o09zmzprcS,fail,223.09,
2025-12-11T17:08:03.640057,125,user11,rEBxWfY,fail,225.09,
2025-12-11T17:08:03.866021,126,user11,3SCvINXcd,fail,225.96,
2025-12-11T17:08:04.087650,127,user11,IQJxXPb2p,fail,221.63,
2025-12-11T17:08:04.310747,128,user11,ZyG7CRqa,fail,223.1,
2025-12-11T17:08:04.534051,129,user11,DJanwM6,fail,223.3,
2025-12-11T17:08:04.757507,130,user11,uTrKmD0cA,fail,223.46,
2025-12-11T17:08:04.981272,131,user11,IhBFEge,fail,223.76,
2025-12-11T17:08:05.203147,132,user11,1JVcb5HO,fail,221.88,
2025-12-11T17:08:05.424238,133,user11,k0ey2eo1,fail,221.09,
2025-12-11T17:08:05.648525,134,user11,xlxKaybKjt,fail,224.29,
2025-12-11T17:08:05.873847,135,user11,K6MvLZN,fail,225.32,
2025-12-11T17:08:06.097560,136,user11,c0jSK070,fail,223.71,
2025-12-11T17:08:06.323215,137,user11,bVlKKhMv,fail,224.61,
2025-12-11T17:08:06.546724,138,user11,3TBBuqw,fail,223.51,
2025-12-11T17:08:06.771088,139,user11,y18x0Iq8Gh,fail,224.36,
2025-12-11T17:08:06.994147,140,user11,0IK7Olqx,fail,223.06,
2025-12-11T17:08:07.214920,141,user11,3YTjc2EQ,fail,220.77,
2025-12-11T17:08:07.438187,142,user11,K389MWzW,fail,223.27,
2025-12-11T17:08:07.663139,143,user11,F28Hv3bb,fail,224.95,
2025-12-11T17:08:07.886943,144,user11,qU2ycBi5z,fail,223.8,
2025-12-11T17:08:08.111991,145,user11,ToedQgmQ7,fail,225.05,
2025-12-11T17:08:08.337059,146,user11,F2S4NgMnaq,fail,225.07,
2025-12-11T17:08:08.560828,147,user11,37l3bfmD,fail,223.77,
2025-12-11T17:08:08.782888,148,user11,Lr5W0UZQg0,fail,222.06,
2025-12-11T17:08:09.008434,149,user11,18vSPgVmH,fail,225.55,
2025-12-11T17:08:09.229893,150,user11,sjNrI7Pjo7,fail,221.46,
2025-12-11T17:08:09.457121,151,user11,5pp3HkVw,fail,227.23,
2025-12-11T17:08:09.696690,152,user11,y7uXc5C,fail,239.57,
2025-12-11T17:08:09.932088,153,user11,a73VYVCO,fail,235.4,
2025-12-11T17:08:10.166893,154,user11,jbS5bkL,fail,234.8,
2025-12-11T17:08:10.401094,155,user11,2irja9DS,fail,234.2,
2025-12-11T17:08:10.635556,156,user11,tmaGp9JY,fail,234.46,
2025-12-11T17:08:10.872025,157,user11,3HwROAw4,fail,236.47,
2025-12-11T17:08:11.097041,158,user11,gZWQpDXgu,fail,223.9,
2025-12-11T17:08:11.321159,159,user11,PORxXL2,fail,224.12,
2025-12-11T17:08:11.543784,160,user11,90bl0KkY,fail,222.62,
2025-12-11T17:08:11.773892,161,user11,RfylleUc,fail,230.11,
2025-12-11T17:08:12.006781,162,user11,2sdSjD9,fail,232.89,
2025-12-11T17:08:12.238333,163,user11,ApMsXZ9,fail,231.55,
2025-12-11T17:08:12.462164,164,user11,Pxbuat2Cb,fail,223.83,
2025-12-11T17:08:12.686846,165,user11,Es5GHce,fail,224.68,
2025-12-11T17:08:12.911062,166,user11,FfCqclA,fail,224.22,
2025-12-11T17:08:13.136845,167,user11,7ts6Vt9A,fail,225.78,
2025-12-11T17:08:13.357880,168,user11,M2Xhf5G,fail,221.03,
2025-12-11T17:08:13.581053,169,user11,b8YhjkuR,fail,223.17,
2025-12-11T17:08:13.806909,170,user11,haKsH2DzW,fail,225.86,
2025-12-11T17:08:14.030834,171,user11,mpdAdpMQ,fail,223.93,
2025-12-11T17:08:14.252834,172,user11,qN4ljgcI,fail,222.0,
2025-12-11T17:08:14.475250,173,user11,kevNE6f0NM,fail,222.42,
2025-12-11T17:08:14.699955,174,user11,B5zmRoXMGy,fail,224.71,
2025-12-11T17:08:14.922881,175,user11,uWgOPXd5,fail,222.93,
2025-12-11T17:08:15.147228,176,user11,Acq7TzPUO,fail,223.23,
2025-12-11T17:08:15.367097,177,user11,8xESSlmq,fail,219.87,
2025-12-11T17:08:15.588519,178,user11,jkVq3J0VT,fail,221.42,
2025-12-11T17:08:15.816956,179,user11,Q1SEGWiRe,fail,228.44,
2025-12-11T17:08:16.040080,180,user11,KCQWoAO,fail,223.12,
2025-12-11T17:08:16.263833,181,user11,BeZK9YX910,fail,222.75,
2025-12-11T17:08:16.486679,182,user11,s3mkMtgJVD,fail,222.85,
2025-12-11T17:08:16.720007,183,user11,jgqntjbeg,fail,233.33,
2025-12-11T17:08:16.946561,184,user11,ym4cOSKAT,fail,226.55,
2025-12-11T17:08:17.172004,185,user11,81BfeLQLX,fail,225.44,
2025-12-11T17:08:17.394962,186,user11,j431EDSZ,fail,222.96,
2025-12-11T17:08:17.620121,187,user11,tPlkDuQx,fail,225.16,
2025-12-11T17:08:17.846840,188,user11,Sgz9YvhLf,fail,226.72,
2025-12-11T17:08:18.068365,189,user11,BsPKXpntx0,fail,221.52,
2025-12-11T17:08:18.291962,190,user11,ingzRuCCDa,fail,223.6,
2025-12-11T17:08:18.514886,191,user11,bvOnX33,fail,222.92,
2025-12-11T17:08:18.740172,192,user11,KGRaSh14ow,fail,225.29,
2025-12-11T17:08:18.962025,193,user11,shX7PP8eRZ,fail,221.85,
2025-12-11T17:08:19.183137,194,user11,CTS7DlhCg,fail,221.11,
2025-12-11T17:08:19.406791,195,user11,Ow4OpNPSJR,fail,223.65,
2025-12-11T17:08:19.628591,196,user11,ebkeuH5,fail,221.8,
2025-12-11T17:08:19.855723,197,user11,JnbJbPvmq,fail,227.13,
2025-12-11T17:08:20.078586,198,user11,tYL0yJB,fail,222.86,
2025-12-11T17:08:20.301224,199,user11,jFU2evoB9A,fail,222.64,
2025-12-11T17:08:20.522916,200,user11,cCmoHCf,fail,221.69,
2025-12-11T17:08:20.750199,201,user11,pJ1B6NK,fail,226.28,
2025-12-11T17:08:20.971874,202,user11,HkCVKly1,fail,221.68,
2025-12-11T17:08:21.196936,203,user11,wWnJwZSJwr,fail,225.06,
2025-12-11T17:08:21.420037,204,user11,RdHMWfwPO,fail,223.1,
2025-12-11T17:08:21.641216,205,user11,SiJmNEAYX,fail,221.18,
2025-12-11T17:08:21.868357,206,user11,rgVufm5,fail,227.14,
2025-12-11T17:08:22.090023,207,user11,2ZH6UuRlrw,fail,221.67,
2025-12-11T17:08:22.311826,208,user11,Q1P7JOS,fail,221.8,
2025-12-11T17:08:22.533722,209,user11,nNbyZBN,fail,220.83,
2025-12-11T17:08:22.756970,210,user11,O1qXpIc,fail,223.25,
2025-12-11T17:08:22.982026,211,user11,0G7cDika,fail,225.06,
2025-12-11T17:08:23.203756,212,user11,qHmb8cFq,fail,221.73,
2025-12-11T17:08:23.427116,213,user11,xLfjtn2d4i,fail,223.36,
2025-12-11T17:08:23.647214,214,user11,zzWUUN3,fail,220.1,
2025-12-11T17:08:23.874726,215,user11,qFLgImw,fail,227.51,
2025-12-11T17:08:24.097191,216,user11,4Agi37C,fail,222.46,
2025-12-11T17:08:24.318663,217,user11,LyOPfJrVk,fail,221.47,
2025-12-11T17:08:24.540945,218,user11,M56Sfb6LT,fail,222.28,
2025-12-11T17:08:24.765981,219,user11,dl0n8CqZkl,fail,225.04,
2025-12-11T17:08:24.990029,220,user11,6wo2wBcb7,fail,224.05,
2025-12-11T17:08:25.211700,221,user11,MI3E66JqJ,fail,221.67,
2025-12-11T17:08:25.433675,222,user11,A2crXvF,fail,221.98,
2025-12-11T17:08:25.657473,223,user11,szxKIstDr,fail,223.8,
2025-12-11T17:08:25.883004,224,user11,RZNKwv97y4,fail,225.53,
2025-12-11T17:08:26.106699,225,user11,2Yfc6ZMUEQ,fail,223.69,
2025-12-11T17:08:26.328294,226,user11,3oP4JxDa,fail,221.6,
2025-12-11T17:08:26.550661,227,user11,d5YIHCq,fail,222.37,
2025-12-11T17:08:26.772989,228,user11,K2loO3CF,fail,222.33,
2025-12-11T17:08:26.995846,229,user11,TYMuQG05,fail,222.86,
2025-12-11T17:08:27.216911,230,user11,L78YTjkmY7,fail,221.07,
2025-12-11T17:08:27.439220,231,user11,qk9q4pD8J,fail,222.31,
2025-12-11T17:08:27.661977,232,user11,ka5zHc6,fail,221.73,
2025-12-11T17:08:27.885893,233,user11,ZBdHZ1qGgT,fail,223.92,
2025-12-11T17:08:28.108659,234,user11,S1OXzAl,fail,221.67,
2025-12-11T17:08:28.333072,235,user11,ICXErFYUL,fail,224.41,
2025-12-11T17:08:28.555018,236,user11,cYfZCGrE,fail,221.95,
2025-12-11T17:08:28.778426,237,user11,dmxVcM6,fail,223.41,
2025-12-11T17:08:29.003054,238,user11,SSESFCK,fail,224.63,
2025-12-11T17:08:29.223776,239,user11,yulYtPD,fail,220.72,
2025-12-11T17:08:29.447255,240,user11,4yOMBfQ,fail,223.48,
2025-12-11T17:08:29.674948,241,user11,3a7BzjG5Z,fail,227.69,
2025-12-11T17:08:29.899969,242,user11,3ahhsJVa,fail,225.02,
2025-12-11T17:08:30.132909,243,user11,1R926rfHDG,fail,232.94,
2025-12-11T17:08:30.370148,244,user11,jVpLm2TLb,fail,237.24,
2025-12-11T17:08:30.598590,245,user11,O6kZNa2Yru,fail,228.44,
2025-12-11T17:08:30.836059,246,user11,08hae7g,fail,237.47,
2025-12-11T17:08:31.061001,247,user11,TyDmI7y,fail,224.94,
2025-12-11T17:08:31.281862,248,user11,QJjXZ4yTQ,fail,220.86,
2025-12-11T17:08:31.506800,249,user11,GaNRs5gFb,fail,224.94,
2025-12-11T17:08:31.732675,250,user11,z5sVZHiw,fail,225.88,
2025-12-11T17:08:31.955581,251,user11,TVCe8pNB,fail,222.91,
2025-12-11T17:08:32.178294,252,user11,PKmH4RzQ,fail,222.71,
2025-12-11T17:08:32.401300,253,user11,Yp5Xgzc,fail,223.01,
2025-12-11T17:08:32.622903,254,user11,AQ0sdRZl,fail,221.6,
2025-12-11T17:08:32.846831,255,user11,YO1XgXJR,fail,223.93,
2025-12-11T17:08:33.069735,256,user11,7LSmJR4xeH,fail,222.9,
2025-12-11T17:08:33.291216,257,user11,TZcdMqbo,fail,221.48,
2025-12-11T17:08:33.513072,258,user11,wxOPNdxY,fail,221.86,
2025-12-11T17:08:33.738713,259,user11,SexTASid,fail,225.64,
2025-12-11T17:08:33.959958,260,user11,uBPlvnuNll,fail,221.25,
2025-12-11T17:08:34.183784,261,user11,vU7cyhe3W,fail,223.83,
2025-12-11T17:08:34.405706,262,user11,pmvFJYr,fail,221.92,
2025-12-11T17:08:34.630214,263,user11,SV4A4awh,fail,224.51,
2025-12-11T17:08:34.855123,264,user11,Gk6nxfNVQ,fail,223.9,
2025-12-11T17:08:35.078573,265,user11,BfZwbkrAf,fail,223.45,
2025-12-11T17:08:35.302670,266,user11,snBWlBUR,fail,224.1,
2025-12-11T17:08:35.524153,267,user11,c2I94u3l39,fail,221.48,
2025-12-11T17:08:35.750768,268,user11,vECcXbB,fail,226.61,
2025-12-11T17:08:35.972832,269,user11,NeA3vWjS,fail,222.06,
2025-12-11T17:08:36.195736,270,user11,nV5VlXC,fail,221.81,
2025-12-11T17:08:36.420889,271,user11,7FeKMIdd,fail,224.06,
2025-12-11T17:08:36.642786,272,user11,gM7EURiMyE,fail,221.9,
2025-12-11T17:08:36.867477,273,user11,VYdV9rE,fail,224.69,
2025-12-11T17:08:37.089227,274,user11,5VolxrkQw6,fail,221.75,
2025-12-11T17:08:37.311783,275,user11,h4BnVzZfv4,fail,222.56,
2025-12-11T17:08:37.534034,276,user11,7nDgJvEYI3,fail,222.25,
2025-12-11T17:08:37.761781,277,user11,QZBPxDcgC,fail,227.75,
2025-12-11T17:08:37.983921,278,user11,pY8qJVFHrO,fail,221.02,
2025-12-11T17:08:38.206088,279,user11,HZzAS4s9jc,fail,222.17,
