timestamp,password_attempt,username,status,latency_ms,notes
2025-12-11T17:01:36.746549,123456,user01,fail,6.62,
2025-12-11T17:01:36.754907,123456,user02,fail,8.36,
2025-12-11T17:01:36.756962,123456,user03,fail,2.06,
2025-12-11T17:01:36.764509,123456,user04,fail,7.55,
2025-12-11T17:01:36.773571,123456,user05,fail,8.05,
2025-12-11T17:01:36.779723,123456,user06,fail,6.15,
2025-12-11T17:01:36.784708,123456,user07,fail,4.98,
2025-12-11T17:01:36.788495,123456,user08,fail,3.79,
2025-12-11T17:01:36.792507,123456,user09,fail,4.01,
2025-12-11T17:01:36.796545,123456,user10,fail,4.04,
2025-12-11T17:01:37.058730,123456,user11,fail,262.18,
2025-12-11T17:01:37.330110,123456,user12,fail,271.38,
2025-12-11T17:01:37.594931,123456,user13,fail,264.82,
2025-12-11T17:01:37.853643,123456,user14,fail,258.71,
2025-12-11T17:01:38.101607,123456,user15,fail,247.96,
2025-12-11T17:01:38.358665,123456,user16,fail,257.06,
2025-12-11T17:01:38.609825,123456,user17,fail,251.16,
2025-12-11T17:01:38.858647,123456,user18,fail,248.82,
2025-12-11T17:01:39.106866,123456,user19,fail,247.71,
2025-12-11T17:01:39.361754,123456,user20,fail,254.89,
2025-12-11T17:01:39.425779,123456,user21,fail,64.02,
2025-12-11T17:01:39.501887,123456,user22,fail,76.11,
2025-12-11T17:01:39.571852,123456,user23,fail,69.96,
2025-12-11T17:01:39.637670,123456,user24,fail,65.82,
2025-12-11T17:01:39.700433,123456,user25,fail,62.76,
2025-12-11T17:01:39.775528,123456,user26,fail,75.1,
2025-12-11T17:01:39.854658,123456,user27,fail,79.13,
2025-12-11T17:01:39.927744,123456,user28,fail,73.09,
2025-12-11T17:01:40.010483,123456,user29,fail,82.74,
2025-12-11T17:01:40.086782,123456,user30,fail,76.3,
2025-12-11T17:01:40.092003,password,user01,success,5.22,
2025-12-11T17:01:40.098636,password,user02,success,5.53,
2025-12-11T17:01:40.101671,password,user03,fail,2.52,
