timestamp,password_attempt,username,status,latency_ms,notes
2025-12-14T17:24:10.001400,123456,user01,fail,9.01,captcha_bypass;
2025-12-14T17:24:10.004667,123456,user02,locked_out,3.27,
2025-12-14T17:24:10.008670,123456,user03,locked_out,4.0,
2025-12-14T17:24:10.014186,123456,user04,locked_out,5.52,
2025-12-14T17:24:10.019186,123456,user05,locked_out,5.0,
2025-12-14T17:24:10.025793,123456,user06,locked_out,6.61,
2025-12-14T17:24:10.030713,123456,user07,locked_out,4.92,
2025-12-14T17:24:10.035306,123456,user08,locked_out,4.59,
2025-12-14T17:24:10.038305,123456,user09,locked_out,3.0,
2025-12-14T17:24:10.042397,123456,user10,locked_out,4.09,
2025-12-14T17:24:10.048479,123456,user11,locked_out,6.08,
2025-12-14T17:24:10.053483,123456,user12,locked_out,5.0,
2025-12-14T17:24:10.058691,123456,user13,locked_out,5.21,
2025-12-14T17:24:10.063198,123456,user14,locked_out,4.51,
2025-12-14T17:24:10.067893,123456,user15,locked_out,4.7,
2025-12-14T17:24:10.073397,123456,user16,locked_out,5.5,
2025-12-14T17:24:10.080931,123456,user17,locked_out,7.53,
2025-12-14T17:24:10.085450,123456,user18,locked_out,4.52,
2025-12-14T17:24:10.090448,123456,user19,locked_out,5.0,
2025-12-14T17:24:10.096055,123456,user20,locked_out,5.61,
2025-12-14T17:24:10.099975,123456,user21,locked_out,3.92,
2025-12-14T17:24:10.103478,123456,user22,locked_out,3.5,
2025-12-14T17:24:10.107493,123456,user23,locked_out,4.01,
2025-12-14T17:24:10.112498,123456,user24,locked_out,5.01,
2025-12-14T17:24:10.117032,123456,user25,locked_out,4.53,
2025-12-14T17:24:10.123544,123456,user26,locked_out,6.51,
2025-12-14T17:24:10.127563,123456,user27,locked_out,4.02,
2025-12-14T17:24:10.130563,123456,user28,locked_out,3.0,
2025-12-14T17:24:10.134616,123456,user29,locked_out,4.05,
2025-12-14T17:24:10.138695,123456,user30,locked_out,4.08,
2025-12-14T17:24:10.143131,password,user01,locked_out,4.44,
2025-12-14T17:24:10.147679,password,user02,locked_out,4.55,
2025-12-14T17:24:10.151680,password,user03,locked_out,4.0,
2025-12-14T17:24:10.155787,password,user04,locked_out,4.11,
2025-12-14T17:24:10.159788,password,user05,locked_out,4.0,
2025-12-14T17:24:10.161855,password,user06,locked_out,2.07,
2025-12-14T17:24:10.166391,password,user07,locked_out,4.54,
2025-12-14T17:24:10.169391,password,user08,locked_out,3.0,
2025-12-14T17:24:10.175902,password,user09,locked_out,6.51,
2025-12-14T17:24:10.179902,password,user10,locked_out,4.0,
2025-12-14T17:24:10.184567,password,user11,locked_out,4.66,
2025-12-14T17:24:10.189582,password,user12,locked_out,5.02,
2025-12-14T17:24:10.193089,password,user13,locked_out,3.51,
2025-12-14T17:24:10.197622,password,user14,locked_out,4.53,
2025-12-14T17:24:10.200625,password,user15,locked_out,3.0,
2025-12-14T17:24:10.206759,password,user16,locked_out,6.13,
2025-12-14T17:24:10.210756,password,user17,locked_out,4.0,
2025-12-14T17:24:10.216296,password,user18,locked_out,5.54,
2025-12-14T17:24:10.221297,password,user19,locked_out,5.0,
2025-12-14T17:24:10.225817,password,user20,locked_out,4.52,
2025-12-14T17:24:10.229819,password,user21,locked_out,4.0,
2025-12-14T17:24:10.233323,password,user22,locked_out,3.5,
2025-12-14T17:24:10.239348,password,user23,locked_out,6.02,
2025-12-14T17:24:10.243347,password,user24,locked_out,4.0,
2025-12-14T17:24:10.248560,password,user25,locked_out,4.01,
2025-12-14T17:24:10.253062,password,user26,locked_out,4.5,
2025-12-14T17:24:10.257607,password,user27,locked_out,3.01,
2025-12-14T17:24:10.260614,password,user28,locked_out,3.01,
2025-12-14T17:24:10.264646,password,user29,locked_out,4.03,
2025-12-14T17:24:10.268654,password,user30,locked_out,4.01,
2025-12-14T17:24:10.273165,123456789,user01,locked_out,3.51,
2025-12-14T17:24:10.277730,123456789,user02,locked_out,4.57,
2025-12-14T17:24:10.281091,123456789,user03,locked_out,3.36,
2025-12-14T17:24:10.284608,123456789,user04,locked_out,3.52,
2025-12-14T17:24:10.288615,123456789,user05,locked_out,4.01,
2025-12-14T17:24:10.291614,123456789,user06,locked_out,3.0,
2025-12-14T17:24:10.295679,123456789,user07,locked_out,4.07,
2025-12-14T17:24:10.299674,123456789,user08,locked_out,3.99,
2025-12-14T17:24:10.305763,123456789,user09,locked_out,6.09,
2025-12-14T17:24:10.311765,123456789,user10,locked_out,6.0,
2025-12-14T17:24:10.317286,123456789,user11,locked_out,5.52,
2025-12-14T17:24:10.323286,123456789,user12,locked_out,6.0,
2025-12-14T17:24:10.328656,123456789,user13,locked_out,5.37,
2025-12-14T17:24:10.333163,123456789,user14,locked_out,4.51,
2025-12-14T17:24:10.340715,123456789,user15,locked_out,7.55,
2025-12-14T17:24:10.345244,123456789,user16,locked_out,4.53,
2025-12-14T17:24:10.350242,123456789,user17,locked_out,5.0,
2025-12-14T17:24:10.356336,123456789,user18,locked_out,6.09,
2025-12-14T17:24:10.361331,123456789,user19,locked_out,5.0,
2025-12-14T17:24:10.367389,123456789,user20,locked_out,6.06,
2025-12-14T17:24:10.373388,123456789,user21,locked_out,6.0,
2025-12-14T17:24:10.377911,123456789,user22,locked_out,4.02,
2025-12-14T17:24:10.383219,123456789,user23,locked_out,5.31,
2025-12-14T17:24:10.388349,123456789,user24,locked_out,5.13,
2025-12-14T17:24:10.391346,123456789,user25,locked_out,3.0,
2025-12-14T17:24:10.394466,123456789,user26,locked_out,3.12,
2025-12-14T17:24:10.397474,123456789,user27,locked_out,3.01,
2025-12-14T17:24:10.400474,123456789,user28,locked_out,3.0,
2025-12-14T17:24:10.404598,123456789,user29,locked_out,4.12,
2025-12-14T17:24:10.407591,123456789,user30,locked_out,2.99,
2025-12-14T17:24:10.411593,12345,user01,locked_out,4.0,
2025-12-14T17:24:10.415685,12345,user02,locked_out,4.09,
2025-12-14T17:24:10.420683,12345,user03,locked_out,5.0,
2025-12-14T17:24:10.425210,12345,user04,locked_out,4.53,
2025-12-14T17:24:10.429216,12345,user05,locked_out,4.01,
2025-12-14T17:24:10.433217,12345,user06,locked_out,4.0,
2025-12-14T17:24:10.437249,12345,user07,locked_out,4.03,
2025-12-14T17:24:10.440248,12345,user08,locked_out,3.0,
2025-12-14T17:24:10.444752,12345,user09,locked_out,4.5,
2025-12-14T17:24:10.449752,12345,user10,locked_out,4.0,
2025-12-14T17:24:10.453258,12345,user11,locked_out,3.51,
2025-12-14T17:24:10.458267,12345,user12,locked_out,5.01,
2025-12-14T17:24:10.462291,12345,user13,locked_out,4.02,
2025-12-14T17:24:10.465778,12345,user14,locked_out,3.49,
2025-12-14T17:24:10.469777,12345,user15,locked_out,4.0,
2025-12-14T17:24:10.473290,12345,user16,locked_out,3.51,
2025-12-14T17:24:10.478298,12345,user17,locked_out,5.01,
2025-12-14T17:24:10.481813,12345,user18,locked_out,3.52,
2025-12-14T17:24:10.486344,12345,user19,locked_out,4.53,
2025-12-14T17:24:10.490340,12345,user20,locked_out,4.0,
2025-12-14T17:24:10.493339,12345,user21,locked_out,3.0,
2025-12-14T17:24:10.496858,12345,user22,locked_out,3.52,
2025-12-14T17:24:10.504370,12345,user23,locked_out,7.51,
2025-12-14T17:24:10.517549,12345,user24,locked_out,13.18,
2025-12-14T17:24:10.524059,12345,user25,locked_out,6.51,
2025-12-14T17:24:10.529068,12345,user26,locked_out,4.01,
2025-12-14T17:24:10.533067,12345,user27,locked_out,4.0,
2025-12-14T17:24:10.538714,12345,user28,locked_out,5.65,
2025-12-14T17:24:10.543198,12345,user29,locked_out,4.48,
2025-12-14T17:24:10.549227,12345,user30,locked_out,6.03,
2025-12-14T17:24:10.554360,12345678,user01,rate_limited_global,5.13,
2025-12-14T17:24:10.559383,12345678,user02,locked_out,5.02,
2025-12-14T17:24:10.563377,12345678,user03,locked_out,3.99,
2025-12-14T17:24:10.566505,12345678,user04,locked_out,3.13,
2025-12-14T17:24:10.571488,12345678,user05,locked_out,4.0,
2025-12-14T17:24:10.577013,12345678,user06,locked_out,5.53,
2025-12-14T17:24:10.581090,12345678,user07,locked_out,4.08,
2025-12-14T17:24:10.585657,12345678,user08,locked_out,4.57,
2025-12-14T17:24:10.589657,12345678,user09,locked_out,4.0,
2025-12-14T17:24:10.595819,12345678,user10,locked_out,5.13,
2025-12-14T17:24:10.598814,12345678,user11,locked_out,3.0,
2025-12-14T17:24:10.601815,12345678,user12,locked_out,3.0,
2025-12-14T17:24:10.608353,12345678,user13,locked_out,5.03,
2025-12-14T17:24:10.613356,12345678,user14,locked_out,5.0,
2025-12-14T17:24:10.617884,12345678,user15,locked_out,4.53,
2025-12-14T17:24:10.621886,12345678,user16,locked_out,4.0,
2025-12-14T17:24:10.627162,12345678,user17,locked_out,5.28,
2025-12-14T17:24:10.631159,12345678,user18,locked_out,4.0,
2025-12-14T17:24:10.634711,12345678,user19,locked_out,3.55,
2025-12-14T17:24:10.640720,12345678,user20,locked_out,6.01,
2025-12-14T17:24:10.646947,12345678,user21,locked_out,6.23,
2025-12-14T17:24:10.650948,12345678,user22,locked_out,4.0,
2025-12-14T17:24:10.656464,12345678,user23,locked_out,5.52,
2025-12-14T17:24:10.660463,12345678,user24,locked_out,4.0,
2025-12-14T17:24:10.666986,12345678,user25,locked_out,6.52,
2025-12-14T17:24:10.673496,12345678,user26,locked_out,6.51,
2025-12-14T17:24:10.678511,12345678,user27,locked_out,5.02,
2025-12-14T17:24:10.683537,12345678,user28,locked_out,5.03,
2025-12-14T17:24:10.688551,12345678,user29,locked_out,5.01,
2025-12-14T17:24:10.692551,12345678,user30,locked_out,4.0,
2025-12-14T17:24:10.697077,qwerty,user01,rate_limited_global,4.53,
2025-12-14T17:24:10.701080,qwerty,user02,rate_limited_global,4.0,
2025-12-14T17:24:10.706603,qwerty,user03,rate_limited_global,5.52,
2025-12-14T17:24:10.710600,qwerty,user04,rate_limited_global,4.0,
2025-12-14T17:24:10.715651,qwerty,user05,rate_limited_global,5.05,
2025-12-14T17:24:10.721649,qwerty,user06,rate_limited_global,6.0,
2025-12-14T17:24:10.726703,qwerty,user07,rate_limited_global,5.05,
2025-12-14T17:24:10.731700,qwerty,user08,rate_limited_global,5.0,
2025-12-14T17:24:10.736887,qwerty,user09,rate_limited_global,5.19,
2025-12-14T17:24:10.741883,qwerty,user10,rate_limited_global,5.0,
2025-12-14T17:24:10.746413,qwerty,user11,rate_limited_global,4.53,
2025-12-14T17:24:10.753416,qwerty,user12,rate_limited_global,6.0,
2025-12-14T17:24:10.756942,qwerty,user13,rate_limited_global,3.53,
2025-12-14T17:24:10.761942,qwerty,user14,rate_limited_global,5.0,
2025-12-14T17:24:10.768476,qwerty,user15,rate_limited_global,6.53,
2025-12-14T17:24:10.773984,qwerty,user16,rate_limited_global,5.51,
2025-12-14T17:24:10.779003,qwerty,user17,rate_limited_global,4.02,
2025-12-14T17:24:10.783518,qwerty,user18,rate_limited_global,4.52,
2025-12-14T17:24:10.788039,qwerty,user19,rate_limited_global,4.52,
2025-12-14T17:24:10.791037,qwerty,user20,rate_limited_global,3.0,
2025-12-14T17:24:10.795556,qwerty,user21,rate_limited_global,4.52,
2025-12-14T17:24:10.799554,qwerty,user22,rate_limited_global,4.0,
2025-12-14T17:24:10.802556,qwerty,user23,rate_limited_global,3.0,
2025-12-14T17:24:10.806081,qwerty,user24,rate_limited_global,3.53,
2025-12-14T17:24:10.810082,qwerty,user25,rate_limited_global,4.0,
2025-12-14T17:24:10.815603,qwerty,user26,rate_limited_global,5.52,
2025-12-14T17:24:10.819599,qwerty,user27,rate_limited_global,4.0,
2025-12-14T17:24:10.825706,qwerty,user28,rate_limited_global,6.11,
2025-12-14T17:24:10.830707,qwerty,user29,rate_limited_global,5.0,
2025-12-14T17:24:10.834220,qwerty,user30,rate_limited_global,3.51,
2025-12-14T17:24:10.838222,111111,user01,rate_limited_global,4.0,
2025-12-14T17:24:10.843220,111111,user02,rate_limited_global,5.0,
2025-12-14T17:24:10.847743,111111,user03,rate_limited_global,4.02,
2025-12-14T17:24:10.851742,111111,user04,rate_limited_global,3.0,
2025-12-14T17:24:10.857287,111111,user05,rate_limited_global,5.54,
2025-12-14T17:24:10.862281,111111,user06,rate_limited_global,4.99,
2025-12-14T17:24:10.866823,111111,user07,rate_limited_global,4.54,
2025-12-14T17:24:10.870799,111111,user08,rate_limited_global,3.98,
2025-12-14T17:24:10.875331,111111,user09,rate_limited_global,4.53,
2025-12-14T17:24:10.879840,111111,user10,rate_limited_global,4.51,
2025-12-14T17:24:10.883373,111111,user11,rate_limited_global,3.53,
2025-12-14T17:24:10.887389,111111,user12,rate_limited_global,4.02,
2025-12-14T17:24:10.890387,111111,user13,rate_limited_global,3.0,
2025-12-14T17:24:10.893395,111111,user14,rate_limited_global,3.01,
2025-12-14T17:24:10.897641,111111,user15,rate_limited_global,4.25,
2025-12-14T17:24:10.900640,111111,user16,rate_limited_global,3.0,
2025-12-14T17:24:10.905711,111111,user17,rate_limited_global,5.07,
2025-12-14T17:24:10.913225,111111,user18,rate_limited_global,7.51,
2025-12-14T17:24:10.917923,111111,user19,rate_limited_global,4.7,
2025-12-14T17:24:10.924444,111111,user20,rate_limited_global,6.52,
2025-12-14T17:24:10.929464,111111,user21,rate_limited_global,5.02,
2025-12-14T17:24:10.934659,111111,user22,rate_limited_global,5.19,
2025-12-14T17:24:10.939658,111111,user23,rate_limited_global,5.0,
2025-12-14T17:24:10.944699,111111,user24,rate_limited_global,5.04,
2025-12-14T17:24:10.949710,111111,user25,rate_limited_global,5.01,
2025-12-14T17:24:10.955235,111111,user26,rate_limited_global,5.52,
2025-12-14T17:24:10.961242,111111,user27,rate_limited_global,6.01,
2025-12-14T17:24:10.965489,111111,user28,rate_limited_global,4.25,
2025-12-14T17:24:10.971489,111111,user29,rate_limited_global,5.0,
2025-12-14T17:24:10.976730,111111,user30,rate_limited_global,5.24,
2025-12-14T17:24:10.982242,123123,user01,rate_limited_global,5.51,
2025-12-14T17:24:10.987766,123123,user02,rate_limited_global,5.52,
2025-12-14T17:24:10.993270,123123,user03,rate_limited_global,5.5,
2025-12-14T17:24:10.997286,123123,user04,rate_limited_global,4.02,
2025-12-14T17:24:11.001287,123123,user05,rate_limited_global,4.0,
2025-12-14T17:24:11.006815,123123,user06,rate_limited_global,5.53,
2025-12-14T17:24:11.011809,123123,user07,rate_limited_global,3.99,
2025-12-14T17:24:11.016331,123123,user08,rate_limited_global,4.52,
2025-12-14T17:24:11.019331,123123,user09,rate_limited_global,3.0,
2025-12-14T17:24:11.023331,123123,user10,rate_limited_global,4.0,
2025-12-14T17:24:11.026869,123123,user11,rate_limited_global,3.54,
2025-12-14T17:24:11.031870,123123,user12,rate_limited_global,5.0,
2025-12-14T17:24:11.036395,123123,user13,rate_limited_global,4.53,
2025-12-14T17:24:11.042394,123123,user14,rate_limited_global,6.0,
2025-12-14T17:24:11.047919,123123,user15,rate_limited_global,5.52,
2025-12-14T17:24:11.051912,123123,user16,rate_limited_global,3.99,
2025-12-14T17:24:11.057457,123123,user17,rate_limited_global,5.55,
2025-12-14T17:24:11.061458,123123,user18,rate_limited_global,4.0,
2025-12-14T17:24:11.066577,123123,user19,rate_limited_global,5.12,
2025-12-14T17:24:11.071571,123123,user20,rate_limited_global,4.99,
2025-12-14T17:24:11.078660,123123,user21,rate_limited_global,7.09,
2025-12-14T17:24:11.083686,123123,user22,rate_limited_global,5.03,
2025-12-14T17:24:11.089701,123123,user23,rate_limited_global,6.02,
2025-12-14T17:24:11.094214,123123,user24,rate_limited_global,4.51,
2025-12-14T17:24:11.098219,123123,user25,rate_limited_global,4.0,
2025-12-14T17:24:11.104345,123123,user26,rate_limited_global,6.13,
2025-12-14T17:24:11.113360,123123,user27,rate_limited_global,9.02,
2025-12-14T17:24:11.119677,123123,user28,rate_limited_global,6.32,
2025-12-14T17:24:11.124721,123123,user29,rate_limited_global,5.04,
2025-12-14T17:24:11.127727,123123,user30,rate_limited_global,3.01,
2025-12-14T17:24:11.131729,abc123,user01,rate_limited_global,4.0,
2025-12-14T17:24:11.138259,abc123,user02,rate_limited_global,6.53,
2025-12-14T17:24:11.142255,abc123,user03,rate_limited_global,4.0,
2025-12-14T17:24:11.146357,abc123,user04,rate_limited_global,4.1,
2025-12-14T17:24:11.149356,abc123,user05,rate_limited_global,3.0,
2025-12-14T17:24:11.152359,abc123,user06,rate_limited_global,3.0,
2025-12-14T17:24:11.158886,abc123,user07,rate_limited_global,6.53,
2025-12-14T17:24:11.161888,abc123,user08,rate_limited_global,3.0,
2025-12-14T17:24:11.167413,abc123,user09,rate_limited_global,5.52,
2025-12-14T17:24:11.173412,abc123,user10,rate_limited_global,6.0,
2025-12-14T17:24:11.178937,abc123,user11,rate_limited_global,5.53,
2025-12-14T17:24:11.183457,abc123,user12,rate_limited_global,4.52,
2025-12-14T17:24:11.190537,abc123,user13,rate_limited_global,7.08,
2025-12-14T17:24:11.193536,abc123,user14,rate_limited_global,3.0,
2025-12-14T17:24:11.197675,abc123,user15,rate_limited_global,4.14,
2025-12-14T17:24:11.200674,abc123,user16,rate_limited_global,3.0,
2025-12-14T17:24:11.206784,abc123,user17,rate_limited_global,6.11,
2025-12-14T17:24:11.214265,abc123,user18,rate_limited_global,7.48,
2025-12-14T17:24:11.220273,abc123,user19,rate_limited_global,6.01,
2025-12-14T17:24:11.225360,abc123,user20,rate_limited_global,5.09,
2025-12-14T17:24:11.231359,abc123,user21,rate_limited_global,6.0,
2025-12-14T17:24:11.237888,abc123,user22,rate_limited_global,6.53,
2025-12-14T17:24:11.241889,abc123,user23,rate_limited_global,4.0,
2025-12-14T17:24:11.246410,abc123,user24,rate_limited_global,4.52,
2025-12-14T17:24:11.250409,abc123,user25,rate_limited_global,4.0,
2025-12-14T17:24:11.256655,abc123,user26,rate_limited_global,5.24,
2025-12-14T17:24:11.261655,abc123,user27,rate_limited_global,4.0,
2025-12-14T17:24:11.265739,abc123,user28,rate_limited_global,4.08,
2025-12-14T17:24:11.269738,abc123,user29,rate_limited_global,4.0,
2025-12-14T17:24:11.273247,abc123,user30,rate_limited_global,3.51,
2025-12-14T17:24:11.278259,password1,user01,rate_limited_global,5.01,
2025-12-14T17:24:11.281782,password1,user02,rate_limited_global,3.52,
2025-12-14T17:24:11.287309,password1,user03,rate_limited_global,5.53,
2025-12-14T17:24:11.292313,password1,user04,rate_limited_global,5.0,
2025-12-14T17:24:11.296625,password1,user05,rate_limited_global,4.31,
2025-12-14T17:24:11.299624,password1,user06,rate_limited_global,3.0,
2025-12-14T17:24:11.303128,password1,user07,rate_limited_global,3.5,
2025-12-14T17:24:11.307677,password1,user08,rate_limited_global,4.55,
2025-12-14T17:24:11.313181,password1,user09,rate_limited_global,5.5,
2025-12-14T17:24:11.320733,password1,user10,rate_limited_global,7.55,
2025-12-14T17:24:11.325924,password1,user11,rate_limited_global,5.19,
2025-12-14T17:24:11.331929,password1,user12,rate_limited_global,6.0,
2025-12-14T17:24:11.337444,password1,user13,rate_limited_global,5.52,
2025-12-14T17:24:11.346968,password1,user14,rate_limited_global,9.52,
2025-12-14T17:24:11.353474,password1,user15,rate_limited_global,6.51,
2025-12-14T17:24:11.359490,password1,user16,rate_limited_global,6.02,
2025-12-14T17:24:11.363999,password1,user17,rate_limited_global,4.51,
2025-12-14T17:24:11.369026,password1,user18,rate_limited_global,5.03,
2025-12-14T17:24:11.375528,password1,user19,rate_limited_global,6.5,
2025-12-14T17:24:11.381055,password1,user20,rate_limited_global,4.53,
2025-12-14T17:24:11.388567,password1,user21,rate_limited_global,6.51,
2025-12-14T17:24:11.394625,password1,user22,rate_limited_global,6.06,
2025-12-14T17:24:11.400640,password1,user23,rate_limited_global,6.01,
2025-12-14T17:24:11.406705,password1,user24,rate_limited_global,6.06,
2025-12-14T17:24:11.411704,password1,user25,rate_limited_global,5.0,
2025-12-14T17:24:11.418250,password1,user26,rate_limited_global,6.55,
2025-12-14T17:24:11.423232,password1,user27,rate_limited_global,4.98,
2025-12-14T17:24:11.428352,password1,user28,rate_limited_global,5.12,
2025-12-14T17:24:11.432352,password1,user29,rate_limited_global,4.0,
2025-12-14T17:24:11.436746,password1,user30,rate_limited_global,4.39,
2025-12-14T17:24:11.443254,qwerty123,user01,rate_limited_global,6.51,
2025-12-14T17:24:11.448265,qwerty123,user02,rate_limited_global,5.01,
2025-12-14T17:24:11.454783,qwerty123,user03,rate_limited_global,5.51,
2025-12-14T17:24:11.459791,qwerty123,user04,rate_limited_global,5.01,
2025-12-14T17:24:11.465315,qwerty123,user05,rate_limited_global,5.52,
2025-12-14T17:24:11.469314,qwerty123,user06,rate_limited_global,4.0,
2025-12-14T17:24:11.474352,qwerty123,user07,rate_limited_global,5.04,
2025-12-14T17:24:11.478355,qwerty123,user08,rate_limited_global,4.0,
2025-12-14T17:24:11.481908,qwerty123,user09,rate_limited_global,3.55,
2025-12-14T17:24:11.486420,qwerty123,user10,rate_limited_global,4.51,
2025-12-14T17:24:11.490421,qwerty123,user11,rate_limited_global,4.0,
2025-12-14T17:24:11.493420,qwerty123,user12,rate_limited_global,3.0,
2025-12-14T17:24:11.496550,qwerty123,user13,rate_limited_global,3.13,
2025-12-14T17:24:11.501551,qwerty123,user14,rate_limited_global,4.0,
2025-12-14T17:24:11.505638,qwerty123,user15,rate_limited_global,4.09,
2025-12-14T17:24:11.511631,qwerty123,user16,rate_limited_global,5.99,
2025-12-14T17:24:11.515716,qwerty123,user17,rate_limited_global,4.08,
2025-12-14T17:24:11.520711,qwerty123,user18,rate_limited_global,4.0,
2025-12-14T17:24:11.527223,qwerty123,user19,rate_limited_global,6.51,
2025-12-14T17:24:11.531223,qwerty123,user20,rate_limited_global,4.0,
2025-12-14T17:24:11.536350,qwerty123,user21,rate_limited_global,5.13,
2025-12-14T17:24:11.541350,qwerty123,user22,rate_limited_global,5.0,
2025-12-14T17:24:11.546887,qwerty123,user23,rate_limited_global,5.54,
2025-12-14T17:24:11.550889,qwerty123,user24,rate_limited_global,4.0,
2025-12-14T17:24:11.555416,qwerty123,user25,rate_limited_global,4.53,
2025-12-14T17:24:11.559416,qwerty123,user26,rate_limited_global,4.0,
2025-12-14T17:24:11.562416,qwerty123,user27,rate_limited_global,3.0,
2025-12-14T17:24:11.567954,qwerty123,user28,rate_limited_global,5.54,
2025-12-14T17:24:11.574471,qwerty123,user29,rate_limited_global,6.52,
2025-12-14T17:24:11.579988,qwerty123,user30,rate_limited_global,5.52,
2025-12-14T17:24:11.586529,admin,user01,rate_limited_global,6.54,
2025-12-14T17:24:11.590526,admin,user02,rate_limited_global,4.0,
2025-12-14T17:24:11.595036,admin,user03,rate_limited_global,4.51,
2025-12-14T17:24:11.598041,admin,user04,rate_limited_global,3.01,
2025-12-14T17:24:11.602043,admin,user05,rate_limited_global,4.0,
