timestamp,password_attempt,username,status,latency_ms,notes
2025-12-14T17:23:49.458652,123456,user01,locked_out,5.49,
2025-12-14T17:23:49.470490,123456,user02,fail,9.11,captcha_bypass;
2025-12-14T17:23:49.475595,123456,user03,locked_out,5.11,
2025-12-14T17:23:49.479595,123456,user04,locked_out,4.0,
2025-12-14T17:23:49.490114,123456,user05,fail,6.0,captcha_bypass;
2025-12-14T17:23:49.493618,123456,user06,rate_limited_global,3.5,
2025-12-14T17:23:49.497624,123456,user07,locked_out,4.01,
2025-12-14T17:23:49.503626,123456,user08,locked_out,6.0,
2025-12-14T17:23:49.508141,123456,user09,locked_out,4.51,
2025-12-14T17:23:49.513142,123456,user10,locked_out,5.0,
2025-12-14T17:23:49.520049,123456,user11,locked_out,6.91,
2025-12-14T17:23:49.524570,123456,user12,locked_out,3.51,
2025-12-14T17:23:49.527565,123456,user13,locked_out,3.0,
2025-12-14T17:23:49.531564,123456,user14,locked_out,4.0,
2025-12-14T17:23:49.536237,123456,user15,locked_out,4.67,
2025-12-14T17:23:49.541245,123456,user16,locked_out,5.01,
2025-12-14T17:23:49.546763,123456,user17,locked_out,5.52,
2025-12-14T17:23:49.551762,123456,user18,locked_out,5.0,
2025-12-14T17:23:49.556819,123456,user19,locked_out,5.06,
2025-12-14T17:23:49.559990,123456,user20,locked_out,3.17,
2025-12-14T17:23:49.563493,123456,user21,locked_out,3.5,
2025-12-14T17:23:49.569014,123456,user22,locked_out,5.52,
2025-12-14T17:23:49.572114,123456,user23,locked_out,3.1,
2025-12-14T17:23:49.576634,123456,user24,locked_out,4.52,
2025-12-14T17:23:49.581634,123456,user25,locked_out,5.0,
2025-12-14T17:23:49.587666,123456,user26,locked_out,6.03,
2025-12-14T17:23:49.597803,123456,user27,locked_out,10.14,
2025-12-14T17:23:49.603311,123456,user28,locked_out,4.0,
2025-12-14T17:23:49.607903,123456,user29,locked_out,4.59,
2025-12-14T17:23:49.611922,123456,user30,locked_out,4.02,
2025-12-14T17:23:49.619450,password,user01,locked_out,6.02,
2025-12-14T17:23:49.624762,password,user02,locked_out,5.31,
2025-12-14T17:23:49.629777,password,user03,locked_out,5.01,
2025-12-14T17:23:49.634849,password,user04,locked_out,5.07,
2025-12-14T17:23:49.638857,password,user05,locked_out,4.01,
2025-12-14T17:23:49.643364,password,user06,rate_limited_global,4.51,
2025-12-14T17:23:49.649956,password,user07,locked_out,6.59,
2025-12-14T17:23:49.656474,password,user08,locked_out,6.52,
2025-12-14T17:23:49.662470,password,user09,locked_out,6.0,
2025-12-14T17:23:49.667688,password,user10,locked_out,5.22,
2025-12-14T17:23:49.671205,password,user11,locked_out,3.52,
2025-12-14T17:23:49.676714,password,user12,locked_out,5.51,
2025-12-14T17:23:49.681720,password,user13,locked_out,5.01,
2025-12-14T17:23:49.687780,password,user14,locked_out,6.06,
2025-12-14T17:23:49.691780,password,user15,locked_out,4.0,
2025-12-14T17:23:49.695851,password,user16,locked_out,4.07,
2025-12-14T17:23:49.699851,password,user17,locked_out,4.0,
2025-12-14T17:23:49.705030,password,user18,locked_out,5.18,
2025-12-14T17:23:49.709036,password,user19,locked_out,4.01,
2025-12-14T17:23:49.715559,password,user20,locked_out,6.52,
2025-12-14T17:23:49.724073,password,user21,locked_out,8.51,
2025-12-14T17:23:49.731081,password,user22,locked_out,7.01,
2025-12-14T17:23:49.736620,password,user23,locked_out,5.54,
2025-12-14T17:23:49.741620,password,user24,locked_out,5.0,
2025-12-14T17:23:49.746849,password,user25,locked_out,5.23,
2025-12-14T17:23:49.751854,password,user26,locked_out,5.01,
2025-12-14T17:23:49.760010,password,user27,locked_out,8.16,
2025-12-14T17:23:49.763534,password,user28,locked_out,3.52,
2025-12-14T17:23:49.768646,password,user29,locked_out,5.11,
2025-12-14T17:23:49.773647,password,user30,locked_out,5.0,
2025-12-14T17:23:49.778966,123456789,user01,locked_out,5.32,
2025-12-14T17:23:49.785512,123456789,user02,locked_out,6.55,
2025-12-14T17:23:49.790492,123456789,user03,locked_out,4.98,
2025-12-14T17:23:49.794561,123456789,user04,locked_out,4.07,
2025-12-14T17:23:49.797587,123456789,user05,locked_out,3.03,
2025-12-14T17:23:49.802570,123456789,user06,rate_limited_global,4.0,
2025-12-14T17:23:49.808756,123456789,user07,locked_out,6.19,
2025-12-14T17:23:49.813261,123456789,user08,locked_out,4.51,
2025-12-14T17:23:49.819814,123456789,user09,locked_out,6.55,
2025-12-14T17:23:49.824694,123456789,user10,locked_out,4.88,
2025-12-14T17:23:49.827700,123456789,user11,locked_out,3.01,
2025-12-14T17:23:49.831702,123456789,user12,locked_out,4.0,
2025-12-14T17:23:49.836778,123456789,user13,locked_out,5.08,
2025-12-14T17:23:49.841776,123456789,user14,locked_out,5.0,
2025-12-14T17:23:49.846599,123456789,user15,locked_out,4.82,
2025-12-14T17:23:49.851599,123456789,user16,locked_out,5.0,
2025-12-14T17:23:49.854804,123456789,user17,locked_out,3.2,
2025-12-14T17:23:49.858802,123456789,user18,locked_out,4.0,
2025-12-14T17:23:49.861822,123456789,user19,locked_out,3.02,
2025-12-14T17:23:49.867355,123456789,user20,locked_out,5.53,
2025-12-14T17:23:49.871868,123456789,user21,locked_out,4.51,
2025-12-14T17:23:49.878410,123456789,user22,locked_out,6.54,
2025-12-14T17:23:49.883430,123456789,user23,locked_out,5.02,
2025-12-14T17:23:49.888626,123456789,user24,locked_out,5.2,
2025-12-14T17:23:49.892622,123456789,user25,locked_out,4.0,
2025-12-14T17:23:49.897136,123456789,user26,locked_out,4.51,
2025-12-14T17:23:49.905656,123456789,user27,locked_out,7.51,
2025-12-14T17:23:49.910655,123456789,user28,locked_out,5.0,
2025-12-14T17:23:49.917174,123456789,user29,locked_out,6.52,
2025-12-14T17:23:49.922171,123456789,user30,locked_out,5.0,
2025-12-14T17:23:49.926714,12345,user01,locked_out,4.54,
2025-12-14T17:23:49.930715,12345,user02,locked_out,4.0,
2025-12-14T17:23:49.935779,12345,user03,locked_out,5.06,
2025-12-14T17:23:49.941783,12345,user04,locked_out,6.0,
2025-12-14T17:23:49.947851,12345,user05,locked_out,6.07,
2025-12-14T17:23:49.953358,12345,user06,rate_limited_global,5.51,
2025-12-14T17:23:49.957021,12345,user07,locked_out,3.66,
2025-12-14T17:23:49.961019,12345,user08,locked_out,4.0,
2025-12-14T17:23:49.965542,12345,user09,locked_out,4.52,
2025-12-14T17:23:49.969748,12345,user10,locked_out,4.21,
2025-12-14T17:23:49.973289,12345,user11,locked_out,3.54,
2025-12-14T17:23:49.977855,12345,user12,locked_out,4.57,
2025-12-14T17:23:49.981854,12345,user13,locked_out,4.0,
2025-12-14T17:23:49.988368,12345,user14,locked_out,6.51,
2025-12-14T17:23:49.994884,12345,user15,locked_out,6.52,
2025-12-14T17:23:50.000883,12345,user16,locked_out,5.0,
2025-12-14T17:23:50.005392,12345,user17,locked_out,4.51,
2025-12-14T17:23:50.008394,12345,user18,locked_out,3.0,
2025-12-14T17:23:50.013392,12345,user19,locked_out,5.0,
2025-12-14T17:23:50.019655,12345,user20,locked_out,6.26,
2025-12-14T17:23:50.023184,12345,user21,locked_out,3.53,
2025-12-14T17:23:50.027737,12345,user22,locked_out,4.55,
2025-12-14T17:23:50.030731,12345,user23,locked_out,2.99,
2025-12-14T17:23:50.034887,12345,user24,locked_out,4.16,
2025-12-14T17:23:50.038895,12345,user25,locked_out,4.01,
2025-12-14T17:23:50.041894,12345,user26,locked_out,3.0,
2025-12-14T17:23:50.049410,12345,user27,locked_out,7.52,
2025-12-14T17:23:50.055666,12345,user28,locked_out,6.26,
